ROS20275399	0.670773904391749
ROS10442701	-1.96865256349637
MAP50101073	2.13356770110646
MAP92023910	-2.43893216551907
MAP68419063	-1.15240491870676
MAP73943687	-0.24800688506035
MAP46358797	-1.04020581481614
ROS20537160	0.705485531274844
ROS21274154	-0.896409208298322
MAP49429845	-0.171580325770723
MAP45450112	0.339667737442001
MAP23690880	-0.0394300214354598
MAP50301549	-0.539234272560715
ROS21144023	-0.402541795410715
MAP58331153	0.16240044095675
MAP50403158	-0.214102439034234
MAP53422197	-1.51347205660867
ROS20205705	0.155681682866942
MAP50105725	-0.321768763238223
MAP50101109	-1.25480088486285
ROS20380831	1.40745683046713
ROS59796318	2.10938059942323
MAP95281012	-1.00087254300287
MAP50408239	0.109352929404811
MAP25939172	0.750408067768537
MAP90214403	1.28103696963769
MAP50107583	-1.07540571928938
MAP89001223	1.50658713195171
MAP70883578	0.223243851523137
MAP39989287	1.03984166127751
ROS21293107	-0.499480188510126
MAP15373321	0.493142973402562
ROS20254740	0.78467138062935
MAP91897758	-0.608439102298832
ROS75142238	0.564562702204707
ROS10433070	-1.09587107098869
ROS10490993	0.872360435039672
ROS11444465	-1.43626531523587
ROS20984415	-0.428645302000761
ROS10551157	0.0287336899457308
ROS10916128	1.15147443071672
ROS21412040	0.102163671641435
MAP58458351	-2.11665219653197
MAP68217991	-0.765542328713467
ROS20968785	0.0129734031881497
MAP50403310	-1.77416554140288
MAP77970662	1.73374002347696
MAP50106578	-1.43024197929451
MAP50109477	0.113374660655512
MAP50105563	0.739729941535659
MAP94722642	-0.00049704145004853
MAP84642424	-0.931043913361099
ROS20208992	1.12983042292086
ROS21400410	-0.413083182226091
ROS20219643	0.0357897957936752
ROS21119086	-0.852690019989072
MAP92393245	2.40594411398303
ROS21135554	1.42413818148673
ROS20297791	-1.33195422063304
MAP55392868	-1.4964293390767
MAP81455345	-0.168078602539081
ROS97411796	1.23412621601631
MAP85328131	0.544960777429765
ROS21163364	0.489783895390707
MAP39539033	-1.65308707589233
MAP04947970	0.916316823094374
MAP50105987	0.438853671389438
MAP77143621	-2.30264688179187
MAP15218541	0.319760477458725
MAP50401264	-0.427742800271424
MAP92113025	1.39613347625335
ROS20265491	-1.36776363254574
MAP98322204	-1.52923753425409
ROS21138327	-0.450145539331863
MAP90544686	-1.30348068559445
ROS10478041	-1.48198616237291
ROS20695263	-0.437716010855107
MAP77790442	0.692518140743298
MAP80204332	-0.580695787457915
MAP87555330	-1.35806337058122
MAP43119512	2.41342900901371
MAP43536587	1.65045062575814
MAP44952317	-0.682612245241771
MAP63986591	1.38936687919371
MAP24039289	-0.157825633132291
MAP24310553	-0.817452770563316
MAP36830117	-0.40567224889259
MAP25300551	-0.310883369845717
MAP61142759	-0.477212199900616
MAP95116046	0.746739023834518
MAP22868024	-0.466374484428623
MAP85509528	-1.9397163065077
ROS21111718	1.02492974109987
MAP87942151	-0.830360720315188
MAP97882751	-0.730045426829941
MAP68778359	0.584590717547157
MAP77239958	1.73787608205313
ROS10533083	-1.10751154886879
MAP91949579	-0.321383039690462
MAP81783210	1.22048904611724
MAP85584353	-2.70277417416668
MAP72841884	-1.24485057315378
MAP85980779	-1.5865916917927
MAP66233829	0.110151117658455
MAP50107745	1.71545396862607
MAP90267190	-1.66495135396583
MAP50100770	-0.34061622007652
MAP50104134	-0.857077861292046
MAP15376482	0.0463846497481814
ROS20662822	0.477073240860877
ROS20535564	0.946648079937731
ROS21180847	-0.423827805039247
ROS20521752	1.18575901111209
ROS20339740	-0.397486826209606
MAP50304998	-1.08515903656267
ROS20207013	-2.21147110690953
MAP52957571	-0.546361455485855
ROS21274442	0.196716911894358
MAP50107457	-1.63745206109123
MAP95330358	-1.72757659031566
MAP38618915	0.534859561246758
MAP38113465	0.57112653099818
ROS20596265	-0.64020823426552
MAP77330002	-0.696089336173589
ROS21174303	-0.468789734056198
ROS21001807	-1.41740390351234
ROS20487369	-1.34569668768714
MAP50199993	2.16410522163199
MAP08891975	0.000544641025384485
ROS11198390	2.2106977837362
ROS11183735	-0.502078144636853
ROS11240247	-0.553315798177628
MAP13485298	-1.68271155175331
MAP33084399	-1.61600579458579
ROS20501668	-0.633472822861418
MAP47955338	-0.783573201021028
ROS20187042	-1.0426036584372
ROS20800682	-0.777651148518552
MAP50100932	-1.02212262942889
MAP50302716	0.500217440789011
MAP37280555	-0.377337838969557
ROS20988167	1.29995050391873
MAP72076711	-0.638132517440342
ROS20431061	0.769181237331584
MAP98506202	-0.566345862012232
ROS10577337	0.464807562266727
MAP50105301	-1.13708228123726
ROS10473384	1.56105435786218
MAP50400673	0.44322836947506
ROS20906079	-1.16806196346857
MAP31509843	1.09934771925199
MAP50408815	-1.0515081665894
MAP38056377	0.860046310718982
MAP39282539	0.0517733324714105
MAP36128228	0.143522766489566
ROS21123474	0.398657788520292
ROS94593487	-0.537874673808456
ROS21172121	-0.00578090602280321
ROS20174533	0.380143163490426
ROS21412626	-1.0457734312635
ROS10248033	-0.852545391286066
MAP19460005	-0.236459244413659
ROS34779151	-0.284237954401054
MAP76137867	0.0740662324315355
ROS20112377	0.830367083249586
ROS11409232	-0.829785818485295
MAP52509923	-0.0471191662796007
MAP66924745	0.865424916808352
MAP67216828	-0.737230098783913
MAP50407936	0.384398341466047
MAP99367207	-1.1779837583239
MAP96140000	-0.61027494985367
ROS56603444	-0.349385777751546
